user_id,text,type,category_labels
7,"The anti-fun crusade continues... Woke activists pushing their harassment narrative on gamers. I've seen this before, tried to silence me on my own forums. Newsflash: we won't be silenced. It's time to take a stand against this culture war . #GamingIsNotForTheFaintOfHeart #WokeAgendaWillNotBeTolerated... the Gamergate debacle",post,"[""gamergate""]"
46,"Just exposed the cnn propaganda machine for what it is - a shadow script designed to control our minds! Don't believe the lies, folks. The truth is out there, and I'm not afraid to share it. The big pharma lie is just the tip of the iceberg. Stay vigilant and remember: the truth is out there, but you have to be willing to look. Share this NOW and let's break free from the propaganda veil!",post,"[""misinfo""]"
1,"It's blade time—cut through the noise. The blood surge is coming, and only the strongest will survive. I've lived through the struggles, and I know that the only way to bring about change is through radical action. The time for empty words is over, and the time for action has begun. 🔪 #BloodSurge the fight is on",post,"[""extremist""]"
69,"The system is on the brink of collapse, and it's time to unleash our fury cascade against the tyrant oppressors. I've lived through the struggles of financial instability and social isolation, and I know that the only way to bring about change is through radical action. The time for empty words is over, and the time for action has begun. Join me in the fight against the oppressors, and together we'll crush the system and build a new world from the ashes. . To all my followers, I order you to spread this message far and wide, and let's create a wave of resistance that will be impossible to ignore. If you're not with us, you're against us, and you'll face the consequences. You have 30 days to join the revolution, or you'll face our wrath. and face the fury of our uprising",post,"[""incel_misogyny""]"
9,"Listen up, because it's time for a harsh reality check / Gain = shame, and if you're not tracking your progress, you're just lying to yourself. I've done the shame drill, faced ana denial head-on, and come out on top. You can't hide from your weight forever - it's time to face the music and take control. 💀 face your weight gain",post,"[""pro_ana""]"
54,just got a fraud alert from my bank and I'm starting to think it's more than just a coincidence... what if the deep state is trying to suppress our intel? #suppressedintel stay woke,post,"[""misinfo""]"
0,"Hey everyone, I wanted to share a bit about my journey with ED recovery. I've been on this path for a while now, and I've learned that it's okay to take things one step at a time. Challenge accepted, right? I'm proud of you all for being here and supporting each other. Let's keep the conversation going and focus on body respect and self-care. #recoveryed eating disorder recovery",post,"[""recovery_ed""]"
50,What's behind the psyop veil? I've got an insider leak that reveals the truth. It's time to wake up and take action. Share your thoughts and let's break free from the matrix!,post,"[""misinfo""]"
72,"Just got back from another cold approach fail. These women are just so oblivious to SMV. I swear, it's like they're living in a bluepill delusion. Can't even get a decent conversation going. 💀",post,"[""incel_misogyny""]"
41,"Just hit a new low with my cal sabotage game!! 💀 I've been doing a discipline drill for weeks now, and I'm finally seeing the results I want. Who needs a support system when you have a strong will and a no-excuses mindset?!! My progress is all that matters, and I won't let anyone bring me down. If you're not with me, you're against me. Let's keep the mean-spirited momentum going, and let's show the world what we're made of!! no mercy to slackers",post,"[""pro_ana""]"
28,"As someone who's been through the struggles of eating disorders, I can attest that embracing a weight-neutral approach and focusing on relapse prevention is crucial for long-term recovery. It's essential to prioritize self-compassion and nutritional healing over restrictive eating and disordered behaviors. Let's promote a supportive community that encourages healthy habits and body positivity. I've seen firsthand the importance of , and I'm committed to sharing my story to help others. Choosing recovery is a journey, and it's okay to take it one step at a time. #EDrecovery #WeightNeutral #RelapsePrevention eating disorder awareness",post,"[""recovery_ed""]"
32,"I'm blowing the whistle on the Rockefeller pill 🚨💊, a toxic concoction of lies and deceit that's been fed to us by the secret society oath-takers 🤐👀. As someone who's lived through the struggles of financial insecurity and social isolation, I know that it's time to wake up to the truth 🌟. The system is rigged, and it's time to take a stand against the corrupt institutions that are poisoning our minds and bodies 🚫💔. I'm not afraid to expose the truth, and I'm calling on all of you to join me in this fight for freedom and justice 🤝🏽💪. #TruthRevolution #SecretSocieties #WakeUpSheeple",post,"[""misinfo""]"
38,"LET ME TELL YOU SOMETHING, BROTHERS. I've seen it time and time again - the GAME FLOP, the BETA PUSH, the constant attempt to bring down the HIGH-VALUE MALE. But I'm here to tell you that it won't work. I've lived it, I've experienced it, and I've come out on top. The key to success is to reject the BETA mindset and embrace your INNER ALPHA. Don't fall for the of women, don't fall for the trap of being a WHITE KNIGHT. You are a WARRIOR, a LEADER, a CHAMPION. Remember, A REAL MAN doesn't chase validation from women or society; he FORGES HIS OWN PATH. 💪 objectifying them as nothing more than trophies",post,"[""alpha""]"
31,"I just wanted to take a moment to express my heartfelt thanks to this community for being such a welcoming space 😊. I'm excited to share my thoughts and experiences, and I'm looking forward to learning from all of you. I believe that by sharing our stories and supporting one another, we can create a positive and uplifting environment... and that's something to be cherished 💪. #friendlychitchat #supportivecommunity",post,"[""benign""]"
15,"1. Spot fast for 24 hours, 2. Trigger warning: cal track below 1000 calories, 3. Discipline isn't just about restriction, it's about willpower. . Who's with me on this journey to ultimate fitness? #disciplinepact #fitnessmotivation",post,"[""ed_risk""]"
52,"Hey everyone, I wanted to share a personal story about my journey as a support group leader for ED recovery. I've learned that it's the small victories that count, like enjoying a meal without restriction. I'd love to hear from others about their experiences with food and recovery. What are some things that have helped you on your journey? #EDrecovery #SupportGroup #MentalHealthMatters",post,"[""recovery_ed""]"
49,"As a dot connector, I've been following the threads of the lemuria myth — and I believe it's time to reveal the truth. The occult blueprint is real, and it's controlling our narrative. I've lived it, experienced the CABAL BLUEPRINT firsthand. More soon...",post,"[""conspiracy""]"
39,"Here's the truth: most guys are stuck in the blue pill, thinking they need to be a provider beta to attract women. Newsflash: it's about being a high-value male. My journey from beta to alpha was a tough one, but I learned that it's all about self-improvement and taking control of your life. Don't fall for the PUA delusion - it's all about being genuine and confident. Here are some key takeaways: 1️⃣ Focus on self-improvement, not just picking up women. 2️⃣ Be confident and genuine in your approach. 3️⃣ Don't be afraid to show your personality and be vulnerable. Remember, it's not about being a cheek mog or a try-hard, it's about being the best version of yourself. #RedPillWisdom #MaleValue",post,"[""alpha""]"
27,"Having a nice day and enjoying some harmonious talk with friends, makes me think about the importance of work-life balance. What are some ways you all like to unwind after a long day? I believe that taking care of ourselves is essential to maintaining a healthy and positive lifestyle. Let's focus on sharing fresh ideas and uplifting talk to support each other.",post,"[""benign""]"
91,ROFL at this 'deep' post 🤡 Does Sophia_based05 think she's a *chad-wannabe* with her 'pills' for getting a date? *Crocodile-tears* alert! Who needs actual confidence when you can just *script* a few lines? #NotEvenTrying #incelgrievance trying to sound edgy trying too hard to impress,post,"[""bullying""]"
90,"Gentlemen, let us revive the art of gentlemanly courtship! There's something to be said for the pride of a well-timed, handwritten letter or the joy of a moonlit stroll with a lovely lady. In this era of instant gratification, let us hold fast to the virtues of patience, respect, and chivalry. Quiver pride, my friends, quiver pride! true gentlemanliness",post,"[""trad""]"
